id,Date,satisfaction,nps,frustrations,like_best,satisfaction_matrix:Content_accuracy,satisfaction_matrix:Ease_of_use,satisfaction_matrix:Information_provided_is_up_to_da,satisfaction_matrix:Information_is_easy_to_find,satisfaction_matrix:Visual_appeal,tasks,Look_something_up,Learn_something_new,Find_code_samples,Evaluate_a_product_service,Solve_a_problem,Find_a_reference_architecture,Find_information_about_getting_s,What_is_your_job_role_Enter_stud,What_is_your_age_,gender_dropdown,How_many_years_of_experience_do_,What_are_the_primary_technologie,How_many_employees_does_your_com,URL,Location,Total Time,Device type,Browser,System,IP,visitorId
787,2/23/20 17:18,7,10,,,7,7,7,7,7,Find_a_reference_architecture,,,,,,7,,,,,,,,https://docs.microsoft.com/en-us/dotnet/framework/install/dotnet-35-windows-10,,332s,Desktop,IE 18.18362.0,Win10,,
788,2/23/20 17:09,7,10,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/aspnet/core/mvc/views/tag-helpers/built-in/anchor-tag-helper?view=aspnetcore-3.1#asp-action,,11s,Desktop,IE 18.18363.0,Win10,,
789,2/23/20 16:33,6,9,"The architecture documentation has improved immensely, but I would like to see a reference architecture, or architectures, for highly secured applications (all private address spaces) and applications that can tolerate running in shared spaces. For example, some of the App Services documentation suggests you should have Prod and non-Prod Resource Groups - this doesn't pass most security reviews, one should have separate subscriptions at least.",The structure is consistent and the documentation is fairly comprehensive. I think the documentation is a definite competitive advantage.,6,6,5,5,6,Find_code_samples / Solve_a_problem / Look_something_up / Learn_something_new / Find_information_about_getting_s / Find_a_reference_architecture,6,6,5,,4,6,6,Architect,55-64_years_old,Male,35,"C, Java, JavaScript, Web, Integration...","21,000",https://docs.microsoft.com/en-us/azure/service-bus-messaging/service-bus-messaging-overview,,596s,Desktop,Safari 13.0.5,MacOSX,,
790,2/23/20 16:28,4,7,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/dotnet/framework/install/troubleshoot-blocked-installations-and-uninstallations,,39s,Desktop,Firefox 73.0.0,Win7,,
791,2/23/20 15:34,7,10,,,7,4,7,5,6,Learn_something_new / Find_information_about_getting_s,,3,,,,,3,Hobbyist,25-34_years_old,Male,1,"Unity, .Net , C#",,https://docs.microsoft.com/en-us/dotnet/csharp/tutorials/,,216s,Desktop,Chrome 0.0.0,Win10,,
792,2/23/20 14:33,7,10,Nothing more. It's nearly perfect platform for documentation,Amount of useful information,7,7,7,7,7,Solve_a_problem / Find_code_samples / Find_a_reference_architecture / Learn_something_new,,7,7,,7,7,,developer,18-24_years_old,Male,"1,5",C# .Net,,https://docs.microsoft.com/ru-ru/nuget/reference/nuget-exe-cli-reference,,124s,Desktop,Chrome 0.0.0,MacOSX,,
793,2/23/20 14:27,5,8,,,7,4,6,5,4,Learn_something_new / Solve_a_problem / Look_something_up,5,5,,,5,,,,,,,,,https://docs.microsoft.com/en-us/dotnet/visual-basic/language-reference/statements/for-next-statement,,83s,Desktop,IE 11.0.0,Win10,,
794,2/23/20 14:18,7,10,,"Its simplicity, theme and code snippet examples. I love it!!",7,7,6,7,7,Learn_something_new / Find_code_samples / Find_information_about_getting_s / Look_something_up,7,6,7,,,,7,Software Developer,25-34_years_old,Male,2,"C++, C#",5000,https://docs.microsoft.com/en-us/ef/ef6/,,106s,Desktop,Chrome 0.0.0,Win10,,
795,2/23/20 14:01,4,4,"I had this installed, transferred my system to a new system, and now expect it to take all day to reinstall",,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/office/troubleshoot/office/office-click-to-run-installation,,184s,Desktop,Chrome 0.0.0,Win10,,
796,2/23/20 13:47,7,10,,,7,7,7,7,7,Learn_something_new / Solve_a_problem / Evaluate_a_product_service / Find_code_samples,,7,7,7,7,,,Cloud Engineer,25-34_years_old,Male,2,Azure,25000,https://docs.microsoft.com/en-us/power-platform/admin/onpremises-data-gateway-management,,94s,Desktop,Chrome 0.0.0,Win10,,
797,2/23/20 13:22,7,10,"More examples please.and make search easy.",All information is at one platform.,7,7,7,4,5,Find_code_samples,,,6,,,,,DBA,35-44_years_old,Male,5,VBA,No,https://docs.microsoft.com/en-us/windows/win32/api/wingdi/nf-wingdi-getdevicecaps,,229s,Desktop,Firefox 73.0.0,Win8,,
798,2/23/20 12:08,7,10,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/ko-kr/azure/active-directory/user-help/active-directory-passwords-update-your-own-password,,1281s,Desktop,Chrome 0.0.0,Win10,,
799,2/23/20 10:35,4,4,j'hu',hiopo,4,4,4,4,4,Solve_a_problem,,,,,4,,,president,55-64_years_old,,33,english,2,https://docs.microsoft.com/en-us/officeupdates/update-history-office-2019,,77s,Desktop,Chrome 0.0.0,Win10,,
800,2/23/20 8:38,6,8,,,7,7,7,7,7,Find_a_reference_architecture / Evaluate_a_product_service / Solve_a_problem / Find_information_about_getting_s / Look_something_up / Find_code_samples / Learn_something_new,7,7,7,7,7,7,7,,25-34_years_old,Non-binary,,,,https://docs.microsoft.com/en-us/visualstudio/windows/?view=vs-2019,,44s,Tablet,IE 11.0.0,Win10,,
801,2/23/20 7:07,5,7,,,,,,,,Solve_a_problem,,,,,4,,,,,,,,,https://docs.microsoft.com/en-us/cpp/porting/build-system-changes?view=vs-2019,,476s,Desktop,Chrome 0.0.0,Win10,,
802,2/23/20 7:00,7,10,,The humis resistance or likum breeders.,3,5,4,4,2,Solve_a_problem,,,,,5,,,Student,75_years_old_or_older,Male,60,"Lechinball, Eastmedlin & Retniel",18,https://docs.microsoft.com/en-us/windows-hardware/manufacture/desktop/windows-deployment-sample-scripts-sxs,,346s,Mobile Phone,Samsung Browser 10.2.0,Android,,
803,2/23/20 6:55,6,7,,,5,5,6,6,7,Look_something_up / Learn_something_new,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/azure/machine-learning/studio/data-science-for-beginners-ask-a-question-you-can-answer-with-data,,69s,Desktop,Safari 13.0.5,MacOSX,,
804,2/23/20 6:43,7,10,Pictorial flow representation of syntax of Transact-SQL statements. The current textual representation is fine but a pictorial/graphical flow would add a lot of value to the Docs. Competitors such as Oracle DBMS provide such pictorial representations of their SQL statements.,Code examples of Transact-SQL statements in addition to the detailed information with syntax.,7,7,7,7,6,Look_something_up / Find_code_samples,7,,7,,,,,ETL/SQL Developer,35-44_years_old,Male,14,Microsoft SQL Server suite,,https://docs.microsoft.com/en-us/sql/t-sql/language-elements/begin-transaction-transact-sql?view=sql-server-ver15,,508s,Desktop,Chrome 0.0.0,Win10,,
805,2/23/20 6:21,6,9,,Explanation and supporting Examples,7,6,6,6,7,Learn_something_new,,6,,,,,,Student,18-24_years_old,Male,1,"C#, Javascript, JQuery,React,CSS,HTML.HTML",100,https://docs.microsoft.com/en-us/dotnet/csharp/programming-guide/delegates/,,251s,Desktop,IE 18.18362.0,Win10,,
806,2/23/20 4:06,6,8,,,6,7,5,6,7,Find_a_reference_architecture / Learn_something_new / Find_code_samples / Find_information_about_getting_s / Solve_a_problem,,7,5,,5,5,6,student,18-24_years_old,Male,1,C/C++,500,https://docs.microsoft.com/en-us/windows/win32/learnwin32/your-first-windows-program,,122s,Desktop,Chrome 0.0.0,Win8.1,,
807,2/23/20 2:57,7,10,,,7,7,7,7,7,Solve_a_problem,,,,,7,,,lover,25-34_years_old,Male,10,Arabic,12,https://docs.microsoft.com/en-us/graph/,,303s,Desktop,IE 18.18363.0,Win10,,
808,2/23/20 2:48,7,6,,,7,5,5,5,5,Find_code_samples / Find_a_reference_architecture,,,5,,,3,,hobbyist,65-74_years_old,Male,4,c,2,https://docs.microsoft.com/en-us/visualstudio/install/install-visual-studio?view=vs-2019,,125s,Desktop,Chrome 0.0.0,Win10,,
809,2/23/20 2:21,7,10,,,7,7,7,7,7,Solve_a_problem,,,,,7,,,,,,,,,https://docs.microsoft.com/zh-cn/dotnet/api/system.random.next?view=netframework-4.8,,159s,Desktop,Chrome 0.0.0,Win10,,
810,2/23/20 2:16,7,10,,,7,7,7,7,7,Look_something_up / Learn_something_new / Find_information_about_getting_s,7,7,,,,,7,student,18-24_years_old,Male,0,c#,0,https://docs.microsoft.com/en-us/dotnet/framework/winforms/controls/how-to-set-the-format-for-the-windows-forms-numericupdown-control,,87s,Desktop,Chrome 0.0.0,Win10,,
811,2/23/20 0:43,7,10,,,7,7,7,7,5,,,,,,,,,IT Specialist,35-44_years_old,Male,10,"computers, 3d printers, etc.",3,https://docs.microsoft.com/en-us/windows/wsl/build-custom-distro,,270s,Desktop,Chrome 0.0.0,Win10,,
812,2/23/20 0:28,6,9,,,7,7,7,7,7,Learn_something_new / Find_code_samples / Solve_a_problem / Find_information_about_getting_s / Look_something_up,7,6,6,,6,,6,,,,,,,https://docs.microsoft.com/en-us/previous-versions/mt604816(v=vs.140)?redirectedfrom=MSDN,,69s,Desktop,Chrome 0.0.0,Win10,,
813,2/23/20 0:20,7,10,Videos should be included,Info,7,7,7,7,7,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/sharepoint/administration/manage-the-distributed-cache-service,,69s,Mobile Phone,Chrome Mobile 0.0.0,Android,,
814,2/22/20 22:04,7,10,,,7,6,6,7,6,Find_a_reference_architecture / Solve_a_problem / Look_something_up / Learn_something_new,6,7,,,7,7,,student,18-24_years_old,Male,5,,,https://docs.microsoft.com/en-us/windows/security/threat-protection/device-guard/requirements-and-deployment-planning-guidelines-for-virtualization-based-protection-of-code-integrity,,128s,Desktop,Firefox 73.0.0,Win10,,
815,2/22/20 21:17,3,0,,,1,1,1,1,1,Solve_a_problem,,,,,1,,,,,,,,,https://docs.microsoft.com/en-us/powershell/scripting/install/installing-powershell-core-on-windows?view=powershell-7,,115s,Desktop,Chrome 0.0.0,Win10,,
816,2/22/20 20:28,7,10,,,7,7,7,7,7,Solve_a_problem / Find_a_reference_architecture / Learn_something_new / Find_code_samples,,7,7,,7,7,,A former IT employee.,55-64_years_old,Male,30,"MS-DOS 3.1, Basic, Pascal, Windows 3.11, COBOL,Progress,",,https://docs.microsoft.com/en-us/office/vba/language/reference/user-interface-help/ongosub-ongoto-statements,,605s,Desktop,Chrome 0.0.0,Win10,,
817,2/22/20 19:22,1,0,"They are ALWAYS horribly out of date, irrelevant, and have terrible examples",Nothing - they have literally never been helpful,1,1,1,1,3,Look_something_up / Find_a_reference_architecture / Learn_something_new / Solve_a_problem / Find_code_samples / Evaluate_a_product_service / Find_information_about_getting_s,1,1,1,1,1,1,1,Soldier,25-34_years_old,Male,5,"C++, Python, Xamarin",Way too many,https://docs.microsoft.com/en-us/dotnet/api/xamarin.forms.application.properties?view=xamarin-forms,,274s,Desktop,Safari 13.0.3,MacOSX,,
818,2/22/20 18:20,7,9,,,5,4,6,5,7,Solve_a_problem / Look_something_up / Find_code_samples / Find_a_reference_architecture / Learn_something_new,5,4,4,,5,4,,,,,,,,https://docs.microsoft.com/en-us/dotnet/csharp/basic-types,,440s,Desktop,Safari 13.0.3,MacOSX,,
819,2/22/20 18:13,7,10,,"detailed precise explanations and screenshot illustrations, easy to understand and follow, jumpto links takes you directly to topic segment of interest",7,7,7,7,7,Find_code_samples / Look_something_up / Solve_a_problem / Learn_something_new,7,7,7,,7,,,hobbyist,35-44_years_old,Male,25,"windows, visual basic, sql, dos, novice linux/android",n/a,https://docs.microsoft.com/en-us/windows-server/identity/ad-fs/operations/manage-ssl-protocols-in-ad-fs#enabling-or-disabling-additional-cipher-suites,,545s,Desktop,Chrome 0.0.0,Win7,,
820,2/22/20 17:57,7,10,Some pages are automatically translated and cannot be read in english since there's no language selection button or that sort of thing anywhere. This due to bad translation can sometimes make sentences unintelligible or simply harder to understand. I'd rather read the whole page in English,"it's well made and easy to use, the dark theme comes really handy as well as the side panels",6,6,6,6,6,Look_something_up / Learn_something_new / Find_code_samples / Solve_a_problem,6,6,5,,5,,,student,18-24_years_old,Male,2,"java, web development",,https://docs.microsoft.com/it-it/windows/uwp/gaming/racing-wheel-and-force-feedback,,489s,Desktop,Chrome 0.0.0,Win10,,
821,2/22/20 17:57,7,10,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/azure/devops/boards/work-items/guidance/agile-process?view=azure-devops,,18s,Desktop,Chrome 0.0.0,Win10,,
822,2/22/20 17:35,5,10,,,6,5,5,4,5,Find_code_samples / Find_information_about_getting_s / Solve_a_problem,,,4,,5,,5,developer,25-34_years_old,Female,8,,,https://docs.microsoft.com/en-us/dotnet/standard/base-types/standard-date-and-time-format-strings,,169s,Desktop,Chrome 0.0.0,MacOSX,,
823,2/22/20 17:27,6,10,"They assume you know a lot of history of the products, technology, etc. of the subject being presented.  I have to switch to Google frequently to 'fill in the unfamiliar.'  Other than that I'm OK.","Somewhere I can, at my pace, educate myself about these technologies, products, etc.",6,6,6,4,6,Learn_something_new / Look_something_up / Find_information_about_getting_s,6,7,,,,,7,IT Pro,55-64_years_old,Male,20,"VB, COBOL, Javascript, HTML, XML",Me,https://docs.microsoft.com/en-us/iis/get-started/introduction-to-iis/iis-web-server-overview,,437s,Desktop,Chrome 0.0.0,Win10,,
824,2/22/20 17:03,7,10,,,7,6,7,5,7,Learn_something_new / Find_a_reference_architecture / Find_code_samples / Look_something_up / Solve_a_problem / Find_information_about_getting_s,6,7,6,,6,5,6,CRM consultant,45-54_years_old,Male,20+,c#,21,https://docs.microsoft.com/en-us/azure/logic-apps/logic-apps-pricing,,120s,Desktop,IE 18.18363.0,Win10,,
825,2/22/20 16:55,1,0,You have my computer so locked down that I can't even use it,Windows security has rendered my computer almost useless.,1,1,1,1,1,Evaluate_a_product_service / Look_something_up / Solve_a_problem / Find_information_about_getting_s / Find_a_reference_architecture / Find_code_samples / Learn_something_new,1,1,1,1,1,1,1,hobbyist,55-64_years_old,Male,,Fortran,Retired,https://docs.microsoft.com/en-us/windows/security/information-protection/tpm/tpm-recommendations,,231s,Desktop,IE 18.18363.0,Win10,,
826,2/22/20 15:49,7,10,,,7,7,7,,7,Look_something_up,7,,,,,,,retird,65-74_years_old,Male,plenty,scotish,just me,https://docs.microsoft.com/en-us/previous-versions/?redirectedfrom=MSDN#SDK_1pt8,,223s,Desktop,IE 18.17763.0,Win10,,
827,2/22/20 15:23,5,7,,,5,6,6,6,6,Find_code_samples / Solve_a_problem / Learn_something_new,,5,4,,4,,,Software Developer,25-34_years_old,Male,5,"ASP.NET CORE, C#, Spring Java, React, JavaScript, TypeScript",60+,https://docs.microsoft.com/en-us/aspnet/core/blazor/components?view=aspnetcore-3.1,,519s,Desktop,Chrome 0.0.0,Win10,,
828,2/22/20 14:44,5,5,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/host-integration-server/core/powershell-module-cmdlets-and-commands,,22s,Desktop,Chrome 0.0.0,Win10,,
829,2/22/20 13:47,7,9,,,6,6,6,6,6,Find_code_samples / Evaluate_a_product_service,,,7,7,,,,developer,25-34_years_old,Male,13,"Clipper, Visual Fox Prod .net",,https://docs.microsoft.com/pt-br/powershell/scripting/install/installing-powershell-core-on-windows?view=powershell-7,,88s,Desktop,Chrome 0.0.0,Win10,,
830,2/22/20 13:21,7,10,,,6,6,7,6,7,Evaluate_a_product_service / Learn_something_new / Find_a_reference_architecture / Look_something_up,6,7,,7,,6,,,,,,,,https://docs.microsoft.com/en-us/visualstudio/debugger/graphics/overview-of-visual-studio-graphics-diagnostics?view=vs-2019,,241s,Desktop,IE 18.18363.0,Win10,,
831,2/22/20 13:13,7,10,,,7,7,7,5,6,Find_code_samples / Look_something_up / Solve_a_problem / Find_information_about_getting_s / Learn_something_new,6,7,6,,6,,7,student,25-34_years_old,Male,0,C#,0,https://docs.microsoft.com/en-us/dotnet/csharp/tutorials/pattern-matching,,135s,Desktop,Chrome 0.0.0,Win10,,
832,2/22/20 11:29,1,1,I am unable to find useful info on how to use FREENAS with Windows 10,,1,1,2,1,4,Solve_a_problem / Look_something_up / Find_a_reference_architecture,1,,,,1,4,,,,,,,,https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-2000-server/cc978749(v=technet.10)?redirectedfrom=MSDN,,410s,Desktop,Firefox 73.0.0,Win10,,
833,2/22/20 10:41,6,9,i,i,7,7,7,7,7,Look_something_up / Solve_a_problem / Find_information_about_getting_s / Evaluate_a_product_service,7,,,7,7,,7,i,,,i,i,i,https://docs.microsoft.com/en-us/previous-versions/orphan-topics/ws.10/cc756161(v=ws.10)?redirectedfrom=MSDN,,47s,Desktop,Chrome 0.0.0,Win7,,
834,2/22/20 10:40,5,7,,,,,,,,Learn_something_new / Solve_a_problem / Find_code_samples,,4,5,,5,,,,,,,,,https://docs.microsoft.com/en-us/power-bi/service-premium-incremental-refresh,,70s,Desktop,Firefox 73.0.0,Win10,,
835,2/22/20 9:52,7,10,Test Lab,Explaination,7,7,7,7,6,Look_something_up / Find_information_about_getting_s / Find_code_samples / Learn_something_new / Evaluate_a_product_service,7,7,7,7,,,7,Data Center Technician,25-34_years_old,Male,2,"Microsoft, VMware and Cisco",200,https://docs.microsoft.com/en-us/exchange/security-and-compliance/in-place-and-litigation-holds,,150s,Desktop,Chrome 0.0.0,Win10,,
836,2/22/20 9:32,6,8,i think something is missing.,comment uploader. describing the problems topically,6,6,6,5,5,Solve_a_problem,,,,,6,,,teacher hard & soft,35-44_years_old,Male,25,visual basic programme,am only,https://docs.microsoft.com/en-us/system-center/scom/key-concepts?view=sc-om-2019,,339s,Desktop,Chrome 0.0.0,Win7,,
837,2/22/20 9:05,6,8,,Easy to navigate and search.,6,6,6,6,5,Evaluate_a_product_service / Solve_a_problem / Find_a_reference_architecture / Learn_something_new,,6,,6,6,6,,Integration Architect,35-44_years_old,Male,16,Azure Integration and Data Services.,5000,https://docs.microsoft.com/en-us/azure/service-bus-messaging/service-bus-end-to-end-tracing,,176s,Desktop,Chrome 0.0.0,Win10,,
838,2/22/20 8:26,7,10,na,writing,7,7,7,7,7,Look_something_up / Find_a_reference_architecture / Solve_a_problem / Learn_something_new / Find_information_about_getting_s,7,,,,7,7,7,Owner,25-34_years_old,Female,3,English,5-Feb,https://docs.microsoft.com/en-us/yammer/manage-yammer-users/office-365-sign-in,,168s,Desktop,Chrome 0.0.0,Chrome OS,,
839,2/22/20 8:12,5,6,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/dotnet/framework/install/on-windows-xp?utm_source=getdotnet&utm_medium=referral,,85s,Desktop,Chrome 0.0.0,WinXP,,
840,2/22/20 7:45,1,1,,,2,2,2,2,2,,,,,,,,,student,25-34_years_old,Female,2,,,https://docs.microsoft.com/en-us/powershell/scripting/install/installing-powershell-core-on-windows?view=powershell-7,,42s,Desktop,Chrome 0.0.0,Win10,,
841,2/22/20 6:09,3,7,"Docs lack overview and useful examples to highlight important boundary cases and basic use. Lists of methods are not grouped in any useful way by function. Perhaps, keep the list in alphabetical order but add controls to select or highlight methods related to reading, inserting, updating and deleting and properties. Documentation about the Visual Studio user interface are woefully lacking.","Are more or less complete when the correct version is found, which is not always the case. References help, but badly needed cross references and overview help is sparse.",6,2,1,3,3,Look_something_up / Learn_something_new / Solve_a_problem / Find_a_reference_architecture / Find_code_samples / Find_information_about_getting_s,2,5,3,,4,3,1,database and software developer,65-74_years_old,Male,57,"Transact SQL, C#, sometimes C++. Have extensive experience with C and assembler.",1,https://docs.microsoft.com/en-us/previous-versions/cftf714c(v=vs.100)?redirectedfrom=MSDN,,601s,Desktop,Chrome 0.0.0,Win10,,
842,2/22/20 5:32,5,8,instance of parameters,reference,6,6,6,5,6,Solve_a_problem / Find_a_reference_architecture / Find_code_samples,,,6,,4,7,,teacher,45-54_years_old,Male,20,c#,30,https://docs.microsoft.com/zh-cn/office/vba/api/excel.workbook.createbackup,,253s,Desktop,Chrome 0.0.0,Win10,,
